ID_Cliente,Ciudad,Cliente,Genero,Linea_Producto,Precio_Unitario,Cantidad,Hora,Medio_Pago,Rating
ADJ6913,Trujillo,Afiliado,Masculino,Comidas y bebidas,24.82,7,10:33,Tarjeta crédito,7.1
ADJ6914,Arequipa,Normal,Masculino,Accesorios de moda,56.5,1,15:45,Tarjeta débito,9.6
ADJ6915,Lima,Afiliado,Femenino,Accesorios Electrónicos,21.43,10,11:51,Efectivo,6.2
ADJ6916,Trujillo,Afiliado,Masculino,Deportes y viajes,89.06,6,17:26,Efectivo,9.9
ADJ6917,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,23.29,4,11:52,Tarjeta crédito,5.9
ADJ6918,Arequipa,Normal,Masculino,Hogar y estilo de vida,65.26,8,14:04,Tarjeta débito,6.3
ADJ6919,Lima,Afiliado,Masculino,Accesorios Electrónicos,39.75,1,20:19,Efectivo,6.1
ADJ6920,Trujillo,Normal,Femenino,Accesorios Electrónicos,90.02,8,16:08,Tarjeta crédito,4.5
ADJ6921,Lima,Afiliado,Femenino,Accesorios Electrónicos,12.1,8,10:17,Tarjeta débito,8.6
ADJ6922,Arequipa,Afiliado,Femenino,Accesorios de moda,10.18,8,12:51,Tarjeta crédito,9.5
ADJ6923,Lima,Afiliado,Masculino,Deportes y viajes,31.99,10,15:18,Tarjeta crédito,9.9
ADJ6924,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,34.42,6,12:45,Tarjeta débito,7.5
ADJ6925,Trujillo,Afiliado,Femenino,Comidas y bebidas,83.34,2,13:37,Efectivo,7.6
ADJ6926,Trujillo,Normal,Masculino,Deportes y viajes,45.58,7,10:03,Efectivo,5
ADJ6927,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,73.47,10,13:14,Tarjeta débito,9.5
ADJ6928,Arequipa,Normal,Femenino,Accesorios de moda,12.19,8,12:47,Tarjeta débito,6.8
ADJ6929,Trujillo,Afiliado,Masculino,Deportes y viajes,76.92,10,19:53,Tarjeta débito,5.6
ADJ6930,Arequipa,Normal,Femenino,Salud y belleza,83.66,5,10:26,Efectivo,7.2
ADJ6931,Lima,Normal,Masculino,Salud y belleza,99.16,8,17:47,Tarjeta crédito,4.2
ADJ6932,Arequipa,Normal,Masculino,Accesorios de moda,60.74,7,16:23,Tarjeta débito,5
ADJ6933,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,44.84,9,14:00,Tarjeta crédito,7.5
ADJ6934,Trujillo,Afiliado,Femenino,Salud y belleza,27.73,5,20:21,Tarjeta crédito,4.2
ADJ6935,Trujillo,Normal,Masculino,Comidas y bebidas,11.53,7,17:35,Efectivo,8.1
ADJ6936,Arequipa,Normal,Femenino,Salud y belleza,58.32,2,12:42,Tarjeta débito,6
ADJ6937,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,78.38,4,17:56,Efectivo,7.9
ADJ6938,Lima,Normal,Femenino,Salud y belleza,82.88,5,14:08,Tarjeta crédito,6.6
ADJ6939,Trujillo,Afiliado,Femenino,Comidas y bebidas,79.54,2,16:30,Tarjeta débito,6.2
ADJ6940,Lima,Normal,Femenino,Hogar y estilo de vida,49.01,10,10:44,Tarjeta crédito,4.2
ADJ6941,Lima,Afiliado,Femenino,Comidas y bebidas,29.15,3,20:29,Tarjeta crédito,7.3
ADJ6942,Arequipa,Normal,Femenino,Accesorios Electrónicos,56.13,4,11:43,Tarjeta débito,8.6
ADJ6943,Trujillo,Afiliado,Masculino,Accesorios de moda,51.34,8,10:00,Tarjeta débito,7.6
ADJ6944,Trujillo,Afiliado,Femenino,Comidas y bebidas,99.6,3,18:45,Efectivo,5.8
ADJ6945,Arequipa,Afiliado,Masculino,Deportes y viajes,42.85,1,15:36,Tarjeta crédito,9.3
ADJ6946,Lima,Normal,Masculino,Hogar y estilo de vida,68.97,3,11:26,Tarjeta débito,8.7
ADJ6947,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,12.73,2,12:10,Tarjeta crédito,5.2
ADJ6948,Arequipa,Afiliado,Femenino,Deportes y viajes,35.22,6,13:49,Tarjeta débito,6.5
ADJ6949,Lima,Afiliado,Masculino,Deportes y viajes,88.31,1,17:38,Tarjeta crédito,5.2
ADJ6950,Trujillo,Afiliado,Femenino,Salud y belleza,39.62,9,17:54,Tarjeta crédito,6.8
ADJ6951,Lima,Normal,Femenino,Accesorios Electrónicos,88.25,9,20:51,Tarjeta crédito,7.6
ADJ6952,Lima,Normal,Masculino,Hogar y estilo de vida,99.92,6,13:33,Tarjeta débito,7.1
ADJ6953,Trujillo,Normal,Femenino,Comidas y bebidas,74.44,10,11:40,Tarjeta débito,5.1
ADJ6954,Arequipa,Normal,Masculino,Salud y belleza,64.08,7,12:27,Tarjeta débito,7.6
ADJ6955,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,85.72,3,20:59,Tarjeta débito,5.1
ADJ6956,Trujillo,Normal,Femenino,Deportes y viajes,89.48,5,10:18,Efectivo,7.4
ADJ6957,Trujillo,Afiliado,Femenino,Salud y belleza,92.09,3,16:27,Efectivo,4.2
ADJ6958,Arequipa,Normal,Femenino,Comidas y bebidas,57.29,6,17:04,Tarjeta débito,5.9
ADJ6959,Arequipa,Afiliado,Masculino,Accesorios de moda,99.82,9,10:43,Efectivo,6.6
ADJ6960,Trujillo,Normal,Femenino,Hogar y estilo de vida,45.68,10,19:30,Tarjeta débito,5.7
ADJ6961,Trujillo,Normal,Masculino,Salud y belleza,50.79,5,14:53,Tarjeta crédito,5.3
ADJ6962,Trujillo,Afiliado,Masculino,Salud y belleza,10.08,7,20:14,Efectivo,4.2
ADJ6963,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,84.25,2,14:13,Tarjeta crédito,5.3
ADJ6964,Lima,Normal,Femenino,Comidas y bebidas,26.43,8,14:26,Tarjeta débito,8.9
ADJ6965,Lima,Afiliado,Masculino,Salud y belleza,39.91,3,12:40,Tarjeta débito,9.3
ADJ6966,Lima,Afiliado,Femenino,Comidas y bebidas,62.85,4,13:22,Tarjeta débito,8.7
ADJ6967,Arequipa,Afiliado,Femenino,Comidas y bebidas,21.04,4,13:58,Efectivo,7.6
ADJ6968,Trujillo,Afiliado,Femenino,Comidas y bebidas,98.66,9,15:07,Efectivo,8.4
ADJ6969,Arequipa,Afiliado,Masculino,Accesorios de moda,91.98,1,15:29,Efectivo,9.8
ADJ6970,Trujillo,Normal,Femenino,Accesorios de moda,15.5,1,15:23,Tarjeta crédito,7.4
ADJ6971,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,96.82,3,20:37,Efectivo,6.7
ADJ6972,Lima,Normal,Masculino,Comidas y bebidas,33.33,2,14:41,Tarjeta crédito,6.4
ADJ6973,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,81.01,3,12:55,Tarjeta crédito,9.3
ADJ6974,Trujillo,Normal,Femenino,Salud y belleza,15.8,3,18:02,Efectivo,9.5
ADJ6975,Lima,Normal,Masculino,Accesorios Electrónicos,87.08,7,15:17,Efectivo,5.5
ADJ6976,Lima,Afiliado,Masculino,Comidas y bebidas,26.6,6,15:10,Tarjeta débito,4.9
ADJ6977,Arequipa,Afiliado,Masculino,Comidas y bebidas,59.59,4,12:46,Efectivo,9.8
ADJ6978,Trujillo,Normal,Masculino,Salud y belleza,58.15,4,17:44,Efectivo,8.4
ADJ6979,Trujillo,Afiliado,Femenino,Deportes y viajes,97.48,9,14:19,Tarjeta débito,7.4
ADJ6980,Arequipa,Normal,Masculino,Salud y belleza,99.96,7,10:33,Efectivo,6.1
ADJ6981,Lima,Normal,Femenino,Salud y belleza,14.76,2,14:42,Tarjeta débito,4.3
ADJ6982,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,82.34,10,19:12,Tarjeta débito,4.3
ADJ6983,Lima,Afiliado,Masculino,Salud y belleza,75.37,8,15:46,Tarjeta crédito,8.4
ADJ6984,Trujillo,Normal,Femenino,Comidas y bebidas,56.56,5,19:06,Tarjeta crédito,4.5
ADJ6985,Lima,Normal,Femenino,Deportes y viajes,76.6,10,18:10,Tarjeta débito,6
ADJ6986,Lima,Normal,Masculino,Accesorios de moda,17.49,10,18:35,Tarjeta débito,6.6
ADJ6987,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,60.95,1,11:40,Tarjeta débito,5.9
ADJ6988,Arequipa,Normal,Masculino,Salud y belleza,40.35,1,13:46,Tarjeta débito,6.2
ADJ6989,Trujillo,Normal,Masculino,Hogar y estilo de vida,65.82,1,15:33,Efectivo,4.1
ADJ6990,Trujillo,Afiliado,Femenino,Accesorios de moda,88.34,7,13:28,Efectivo,6.6
ADJ6991,Lima,Normal,Masculino,Hogar y estilo de vida,33.2,2,12:20,Tarjeta crédito,4.4
ADJ6992,Arequipa,Afiliado,Femenino,Deportes y viajes,36.98,10,19:48,Tarjeta crédito,7
ADJ6993,Arequipa,Normal,Femenino,Accesorios Electrónicos,63.22,2,15:51,Efectivo,8.5
ADJ6994,Arequipa,Normal,Masculino,Salud y belleza,62.87,2,11:43,Efectivo,5
ADJ6995,Trujillo,Normal,Femenino,Accesorios de moda,65.74,9,13:55,Efectivo,7.7
ADJ6996,Trujillo,Afiliado,Femenino,Deportes y viajes,27.04,4,20:26,Tarjeta débito,6.9
ADJ6997,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,74.22,10,14:42,Tarjeta crédito,4.3
ADJ6998,Arequipa,Afiliado,Femenino,Deportes y viajes,29.22,6,11:40,Tarjeta débito,5
ADJ6999,Lima,Normal,Masculino,Comidas y bebidas,21.12,8,19:31,Efectivo,6.3
ADJ7000,Lima,Afiliado,Femenino,Comidas y bebidas,84.63,10,11:36,Tarjeta crédito,9
ADJ7001,Arequipa,Normal,Femenino,Accesorios Electrónicos,23.07,9,11:27,Efectivo,4.9
ADJ7002,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,80.79,9,20:31,Tarjeta crédito,9.5
ADJ7003,Trujillo,Afiliado,Masculino,Deportes y viajes,69.52,7,15:10,Tarjeta crédito,8.5
ADJ7004,Trujillo,Afiliado,Femenino,Comidas y bebidas,14.23,5,10:08,Tarjeta crédito,4.4
ADJ7005,Arequipa,Afiliado,Femenino,Comidas y bebidas,87.48,6,18:43,Tarjeta débito,5.1
ADJ7006,Trujillo,Afiliado,Femenino,Salud y belleza,77.68,4,19:54,Efectivo,8.4
ADJ7007,Arequipa,Normal,Masculino,Accesorios de moda,78.55,9,13:22,Efectivo,7.2
ADJ7008,Lima,Normal,Masculino,Accesorios Electrónicos,27.5,3,15:40,Tarjeta débito,6.5
ADJ7009,Arequipa,Afiliado,Femenino,Comidas y bebidas,74.89,4,15:32,Tarjeta débito,4.2
ADJ7010,Trujillo,Normal,Masculino,Hogar y estilo de vida,34.73,2,18:14,Tarjeta débito,9.7
ADJ7011,Lima,Afiliado,Masculino,Accesorios de moda,81.31,7,19:49,Tarjeta débito,6.3
ADJ7012,Lima,Normal,Masculino,Salud y belleza,69.51,2,12:15,Tarjeta débito,8.1
ADJ7013,Lima,Normal,Masculino,Salud y belleza,14.82,3,11:30,Tarjeta crédito,8.7
ADJ7014,Trujillo,Normal,Femenino,Accesorios Electrónicos,45.48,10,10:22,Tarjeta crédito,4.8
ADJ7015,Trujillo,Afiliado,Femenino,Accesorios de moda,22.32,4,16:23,Tarjeta crédito,4.4
ADJ7016,Lima,Afiliado,Masculino,Comidas y bebidas,53.72,1,20:03,Tarjeta débito,6.4
ADJ7017,Trujillo,Normal,Masculino,Deportes y viajes,42.47,1,16:57,Efectivo,5.7
ADJ7018,Arequipa,Normal,Masculino,Accesorios de moda,99.82,2,18:09,Tarjeta crédito,6.7
ADJ7019,Lima,Normal,Femenino,Salud y belleza,34.21,10,13:00,Efectivo,5.1
ADJ7020,Lima,Afiliado,Masculino,Accesorios de moda,40.61,9,13:40,Efectivo,7
ADJ7021,Lima,Normal,Masculino,Accesorios Electrónicos,22.01,6,18:50,Efectivo,7.6
ADJ7022,Trujillo,Afiliado,Masculino,Comidas y bebidas,41.66,6,15:24,Tarjeta débito,5.6
ADJ7023,Arequipa,Afiliado,Femenino,Deportes y viajes,31.67,8,16:19,Tarjeta crédito,5.6
ADJ7024,Lima,Normal,Masculino,Deportes y viajes,44.63,6,20:08,Tarjeta crédito,5.1
ADJ7025,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,56.11,2,10:11,Efectivo,6.3
ADJ7026,Trujillo,Afiliado,Femenino,Salud y belleza,18.33,1,18:50,Efectivo,4.3
ADJ7027,Trujillo,Normal,Femenino,Comidas y bebidas,10.96,10,20:48,Tarjeta débito,6
ADJ7028,Lima,Normal,Masculino,Hogar y estilo de vida,93.87,8,18:42,Tarjeta crédito,8.3
ADJ7029,Lima,Afiliado,Masculino,Comidas y bebidas,46.55,9,15:34,Tarjeta débito,6.4
ADJ7030,Arequipa,Normal,Femenino,Accesorios de moda,95.42,4,13:23,Tarjeta débito,6.4
ADJ7031,Lima,Afiliado,Femenino,Accesorios Electrónicos,26.26,7,19:40,Efectivo,9.9
ADJ7032,Trujillo,Afiliado,Masculino,Accesorios de moda,43.13,10,18:31,Tarjeta crédito,5.5
ADJ7033,Arequipa,Normal,Masculino,Comidas y bebidas,65.97,8,20:29,Efectivo,8.4
ADJ7034,Trujillo,Afiliado,Femenino,Deportes y viajes,51.52,8,15:47,Efectivo,9.6
ADJ7035,Lima,Normal,Femenino,Accesorios de moda,25.56,7,20:42,Efectivo,7.1
ADJ7036,Arequipa,Afiliado,Femenino,Comidas y bebidas,38.42,1,16:33,Efectivo,8.6
ADJ7037,Arequipa,Normal,Femenino,Accesorios Electrónicos,35.49,6,12:40,Efectivo,4.1
ADJ7038,Arequipa,Afiliado,Femenino,Accesorios de moda,83.35,2,14:05,Tarjeta crédito,9.5
ADJ7039,Trujillo,Afiliado,Masculino,Deportes y viajes,88.63,3,17:36,Tarjeta débito,6
ADJ7040,Arequipa,Normal,Femenino,Accesorios de moda,27.02,3,13:01,Tarjeta crédito,7.1
ADJ7041,Lima,Normal,Femenino,Accesorios Electrónicos,99.73,9,19:42,Tarjeta crédito,6.5
ADJ7042,Lima,Afiliado,Femenino,Accesorios Electrónicos,13.22,5,19:26,Efectivo,4.3
ADJ7043,Arequipa,Normal,Femenino,Deportes y viajes,14.39,2,19:44,Tarjeta crédito,7.2
ADJ7044,Lima,Afiliado,Masculino,Hogar y estilo de vida,27,9,14:16,Efectivo,4.8
ADJ7045,Arequipa,Afiliado,Femenino,Deportes y viajes,54.55,10,11:22,Tarjeta crédito,7.1
ADJ7046,Arequipa,Normal,Femenino,Deportes y viajes,73.98,7,16:42,Tarjeta débito,4.1
ADJ7047,Lima,Normal,Femenino,Salud y belleza,73.41,3,13:10,Tarjeta débito,4
ADJ7048,Lima,Afiliado,Femenino,Hogar y estilo de vida,88.39,9,12:40,Efectivo,6.3
ADJ7049,Trujillo,Afiliado,Femenino,Deportes y viajes,39.47,2,16:16,Tarjeta crédito,5
ADJ7050,Arequipa,Afiliado,Femenino,Accesorios de moda,92.49,5,16:35,Tarjeta crédito,8.6
ADJ7051,Arequipa,Afiliado,Masculino,Salud y belleza,85.6,7,13:50,Efectivo,5.3
ADJ7052,Lima,Afiliado,Femenino,Accesorios Electrónicos,26.26,3,12:36,Tarjeta débito,6.3
ADJ7053,Lima,Normal,Masculino,Deportes y viajes,25.31,2,19:26,Tarjeta débito,7.2
ADJ7054,Trujillo,Normal,Masculino,Comidas y bebidas,66.52,4,18:14,Tarjeta débito,6.9
ADJ7055,Lima,Normal,Femenino,Accesorios Electrónicos,38.27,2,18:18,Tarjeta crédito,5.8
ADJ7056,Lima,Normal,Femenino,Hogar y estilo de vida,97.38,10,17:16,Tarjeta débito,4.4
ADJ7057,Trujillo,Normal,Masculino,Salud y belleza,70.01,5,11:36,Tarjeta débito,5.5
ADJ7058,Trujillo,Normal,Femenino,Salud y belleza,23.03,9,12:02,Tarjeta débito,7.9
ADJ7059,Arequipa,Afiliado,Femenino,Salud y belleza,21.12,2,19:17,Efectivo,9.7
ADJ7060,Trujillo,Normal,Femenino,Hogar y estilo de vida,67.09,5,16:47,Tarjeta crédito,9.1
ADJ7061,Arequipa,Afiliado,Masculino,Salud y belleza,75.88,1,10:30,Tarjeta crédito,7.1
ADJ7062,Lima,Normal,Masculino,Deportes y viajes,93.38,1,13:07,Efectivo,9.6
ADJ7063,Lima,Normal,Femenino,Hogar y estilo de vida,63.15,6,20:24,Tarjeta débito,9.8
ADJ7064,Lima,Afiliado,Masculino,Salud y belleza,62,8,19:08,Tarjeta crédito,6.2
ADJ7065,Arequipa,Afiliado,Masculino,Comidas y bebidas,91.4,7,10:19,Efectivo,9.5
ADJ7066,Lima,Afiliado,Femenino,Deportes y viajes,55.07,9,13:40,Tarjeta débito,10
ADJ7067,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,94.88,7,14:38,Efectivo,4.2
ADJ7068,Trujillo,Normal,Masculino,Accesorios de moda,77.02,5,15:59,Efectivo,5.5
ADJ7069,Arequipa,Normal,Masculino,Comidas y bebidas,40.52,5,15:19,Efectivo,4.5
ADJ7070,Arequipa,Normal,Femenino,Deportes y viajes,73.95,4,10:02,Efectivo,6.1
ADJ7071,Lima,Afiliado,Masculino,Deportes y viajes,73.97,1,15:53,Tarjeta crédito,5.4
ADJ7072,Arequipa,Normal,Femenino,Deportes y viajes,49.33,10,16:40,Tarjeta crédito,9.4
ADJ7073,Trujillo,Afiliado,Masculino,Comidas y bebidas,67.45,10,11:25,Tarjeta débito,4.2
ADJ7074,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,72.78,10,17:24,Efectivo,7.3
ADJ7075,Lima,Normal,Femenino,Deportes y viajes,42.97,3,11:46,Efectivo,9.3
ADJ7076,Trujillo,Normal,Femenino,Comidas y bebidas,27.28,5,10:31,Tarjeta crédito,8.6
ADJ7077,Lima,Afiliado,Masculino,Comidas y bebidas,47.16,5,14:35,Tarjeta crédito,6
ADJ7078,Lima,Afiliado,Masculino,Accesorios de moda,53.78,1,20:13,Tarjeta débito,4.7
ADJ7079,Trujillo,Normal,Masculino,Hogar y estilo de vida,46.33,7,13:23,Tarjeta crédito,7.4
ADJ7080,Lima,Afiliado,Masculino,Hogar y estilo de vida,30.12,8,13:01,Efectivo,7.7
ADJ7081,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,81.97,10,14:30,Efectivo,9.2
ADJ7082,Arequipa,Normal,Masculino,Accesorios Electrónicos,20.85,8,19:17,Efectivo,6.3
ADJ7083,Trujillo,Afiliado,Masculino,Comidas y bebidas,22.17,8,17:01,Tarjeta crédito,9.6
ADJ7084,Lima,Afiliado,Femenino,Hogar y estilo de vida,94.49,8,19:00,Tarjeta débito,7.5
ADJ7085,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,51.92,5,13:42,Efectivo,7.5
ADJ7086,Trujillo,Normal,Masculino,Salud y belleza,25,1,15:09,Tarjeta débito,5.5
ADJ7087,Lima,Afiliado,Femenino,Comidas y bebidas,73.05,10,12:25,Tarjeta crédito,8.7
ADJ7088,Arequipa,Afiliado,Masculino,Salud y belleza,46.53,6,10:54,Tarjeta crédito,4.3
ADJ7089,Trujillo,Normal,Masculino,Salud y belleza,28.95,7,20:31,Tarjeta crédito,6
ADJ7090,Arequipa,Normal,Femenino,Hogar y estilo de vida,44.01,8,17:36,Efectivo,8.8
ADJ7091,Trujillo,Normal,Masculino,Accesorios de moda,46.41,1,20:06,Tarjeta crédito,4
ADJ7092,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,30.2,8,19:30,Tarjeta débito,5.1
ADJ7093,Lima,Afiliado,Masculino,Accesorios Electrónicos,72.17,1,19:40,Efectivo,6.1
ADJ7094,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,66.65,9,18:19,Tarjeta crédito,9.7
ADJ7095,Lima,Normal,Masculino,Deportes y viajes,46.42,3,13:24,Tarjeta crédito,4.4
ADJ7096,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,35.54,10,13:34,Tarjeta débito,7
ADJ7097,Lima,Afiliado,Femenino,Accesorios de moda,68.71,4,19:01,Efectivo,4.1
ADJ7098,Trujillo,Afiliado,Masculino,Salud y belleza,20.97,5,13:21,Efectivo,7.8
ADJ7099,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,71.95,1,12:14,Efectivo,7.3
ADJ7100,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,13.98,1,13:38,Tarjeta débito,9.8
ADJ7101,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,25.22,7,10:23,Efectivo,8.2
ADJ7102,Lima,Afiliado,Femenino,Hogar y estilo de vida,77.68,9,13:21,Tarjeta débito,9.8
ADJ7103,Lima,Afiliado,Femenino,Accesorios de moda,72.04,2,19:38,Efectivo,9.5
ADJ7104,Trujillo,Normal,Femenino,Deportes y viajes,43.06,5,16:38,Tarjeta débito,7.7
ADJ7105,Trujillo,Normal,Femenino,Accesorios de moda,48.63,4,15:44,Tarjeta débito,7.6
ADJ7106,Arequipa,Normal,Femenino,Salud y belleza,13.85,9,12:50,Tarjeta débito,6
ADJ7107,Lima,Afiliado,Masculino,Comidas y bebidas,23.34,4,18:53,Tarjeta débito,7.4
ADJ7108,Trujillo,Normal,Masculino,Accesorios Electrónicos,74.58,7,16:09,Tarjeta crédito,9
ADJ7109,Lima,Normal,Femenino,Comidas y bebidas,67.77,1,20:43,Tarjeta crédito,6.5
ADJ7110,Arequipa,Afiliado,Femenino,Comidas y bebidas,98.7,8,20:39,Efectivo,7.6
ADJ7111,Trujillo,Normal,Femenino,Deportes y viajes,12.34,7,11:19,Tarjeta crédito,6.7
ADJ7112,Trujillo,Afiliado,Masculino,Salud y belleza,99.83,6,15:02,Tarjeta débito,8.5
ADJ7113,Arequipa,Normal,Femenino,Accesorios Electrónicos,30.24,1,15:44,Efectivo,8.4
ADJ7114,Lima,Afiliado,Masculino,Accesorios Electrónicos,19.24,9,16:28,Efectivo,8
ADJ7115,Trujillo,Normal,Femenino,Hogar y estilo de vida,56.53,4,19:48,Tarjeta débito,5.5
ADJ7116,Trujillo,Normal,Masculino,Salud y belleza,14.62,5,12:23,Efectivo,4.4
ADJ7117,Trujillo,Afiliado,Masculino,Salud y belleza,48.63,10,12:44,Efectivo,8.8
ADJ7118,Trujillo,Afiliado,Femenino,Accesorios de moda,48.96,9,11:27,Efectivo,8
ADJ7119,Trujillo,Normal,Femenino,Salud y belleza,68.71,3,10:05,Efectivo,8.7
ADJ7120,Trujillo,Normal,Femenino,Hogar y estilo de vida,33.3,9,15:27,Tarjeta débito,7.2
ADJ7121,Trujillo,Normal,Femenino,Comidas y bebidas,74.66,4,10:39,Efectivo,8.5
ADJ7122,Trujillo,Afiliado,Femenino,Salud y belleza,74.69,7,13:08,Tarjeta débito,9.1
ADJ7123,Arequipa,Normal,Masculino,Accesorios de moda,27.38,6,20:54,Tarjeta crédito,7.9
ADJ7124,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,62.65,4,11:25,Efectivo,4.2
ADJ7125,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,70.74,4,16:05,Tarjeta crédito,4.4
ADJ7126,Lima,Afiliado,Femenino,Hogar y estilo de vida,35.38,9,19:50,Tarjeta crédito,9.6
ADJ7127,Arequipa,Afiliado,Femenino,Accesorios de moda,31.9,1,12:40,Tarjeta débito,9.1
ADJ7128,Trujillo,Normal,Femenino,Hogar y estilo de vida,42.91,5,17:29,Tarjeta débito,6.1
ADJ7129,Lima,Afiliado,Femenino,Accesorios de moda,73.96,1,11:32,Tarjeta crédito,5
ADJ7130,Lima,Normal,Femenino,Comidas y bebidas,71.2,1,20:40,Tarjeta crédito,9.2
ADJ7131,Arequipa,Normal,Femenino,Accesorios de moda,76.06,3,20:30,Tarjeta crédito,9.8
ADJ7132,Arequipa,Normal,Femenino,Salud y belleza,78.89,7,19:48,Tarjeta débito,7.5
ADJ7133,Trujillo,Normal,Femenino,Accesorios Electrónicos,93.88,7,11:51,Tarjeta crédito,7.3
ADJ7134,Lima,Afiliado,Femenino,Deportes y viajes,16.49,2,11:32,Tarjeta débito,4.6
ADJ7135,Arequipa,Afiliado,Femenino,Salud y belleza,98.21,3,10:41,Tarjeta crédito,7.8
ADJ7136,Arequipa,Afiliado,Femenino,Salud y belleza,68.6,10,19:57,Efectivo,9.1
ADJ7137,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,25.91,6,10:16,Tarjeta débito,8.7
ADJ7138,Arequipa,Afiliado,Masculino,Accesorios de moda,69.33,2,19:05,Tarjeta débito,9.7
ADJ7139,Lima,Afiliado,Femenino,Comidas y bebidas,42.82,9,15:26,Tarjeta crédito,8.9
ADJ7140,Lima,Normal,Femenino,Salud y belleza,58.24,9,12:34,Efectivo,9.7
ADJ7141,Trujillo,Afiliado,Femenino,Deportes y viajes,75.2,3,11:51,Tarjeta débito,4.8
ADJ7142,Trujillo,Afiliado,Femenino,Accesorios de moda,30.62,1,14:14,Tarjeta crédito,4.1
ADJ7143,Trujillo,Afiliado,Masculino,Comidas y bebidas,87.9,1,19:42,Tarjeta débito,6.7
ADJ7144,Arequipa,Afiliado,Femenino,Comidas y bebidas,47.27,6,10:17,Efectivo,8.8
ADJ7145,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,20.89,2,18:45,Efectivo,9.8
ADJ7146,Lima,Normal,Masculino,Salud y belleza,87.98,3,10:40,Tarjeta débito,5.1
ADJ7147,Lima,Afiliado,Femenino,Comidas y bebidas,48.52,3,18:17,Tarjeta débito,4
ADJ7148,Arequipa,Afiliado,Femenino,Comidas y bebidas,78.31,10,16:24,Tarjeta débito,6.6
ADJ7149,Arequipa,Normal,Femenino,Deportes y viajes,83.06,7,14:31,Tarjeta débito,4
ADJ7150,Lima,Normal,Masculino,Hogar y estilo de vida,82.7,6,18:14,Efectivo,7.4
ADJ7151,Lima,Afiliado,Masculino,Accesorios de moda,21.94,5,12:29,Tarjeta débito,5.3
ADJ7152,Lima,Afiliado,Masculino,Comidas y bebidas,18.08,3,19:46,Tarjeta débito,8
ADJ7153,Arequipa,Afiliado,Femenino,Accesorios de moda,44.22,5,17:07,Tarjeta crédito,8.6
ADJ7154,Trujillo,Normal,Femenino,Accesorios de moda,81.91,2,17:43,Efectivo,7.8
ADJ7155,Lima,Afiliado,Femenino,Salud y belleza,55.97,7,19:06,Tarjeta débito,8.9
ADJ7156,Lima,Afiliado,Femenino,Salud y belleza,41.06,6,13:30,Tarjeta crédito,8.3
ADJ7157,Lima,Afiliado,Femenino,Salud y belleza,25.32,8,20:24,Tarjeta débito,8.7
ADJ7158,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,12.12,10,13:44,Tarjeta crédito,8.4
ADJ7159,Trujillo,Normal,Masculino,Accesorios Electrónicos,78.31,3,16:38,Tarjeta débito,5.4
ADJ7160,Lima,Normal,Masculino,Deportes y viajes,69.74,10,17:49,Tarjeta crédito,8.9
ADJ7161,Lima,Normal,Femenino,Hogar y estilo de vida,95.46,8,19:40,Tarjeta débito,4.7
ADJ7162,Arequipa,Afiliado,Masculino,Salud y belleza,65.31,7,18:02,Tarjeta crédito,4.2
ADJ7163,Arequipa,Normal,Masculino,Comidas y bebidas,89.48,10,12:46,Tarjeta crédito,9.6
ADJ7164,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,58.9,8,11:23,Efectivo,8.9
ADJ7165,Trujillo,Normal,Femenino,Deportes y viajes,15.34,1,11:09,Efectivo,6.5
ADJ7166,Arequipa,Normal,Femenino,Accesorios de moda,81.68,4,12:12,Efectivo,9.1
ADJ7167,Trujillo,Normal,Femenino,Comidas y bebidas,40.94,5,13:58,Tarjeta débito,9.9
